	text	id	created_at	reply_settings	edit_history_tweet_ids	conversation_id	referenced_tweets	author_id	lang	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
80	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672413631184897	2023-03-09T03:33:50.000Z	everyone	['1633672413631184897']	1633672413631184897	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1518742507047337986	en	3313	0	0	0	0		
81	@PeriklesGREAT @5dme81 @PecanC8 @MrClean00007 @Ultra_USMAga_FL @LibertyLee33 @UltraSuzette79 @KDuffySr @marburell @WWforUSA @tdpga @Douglash55 @shimjelly Rules for radicals... playbook. Create distrust in all government agencies.  Obama's bible	1633672408828637184	2023-03-09T03:33:49.000Z	everyone	['1633672408828637184']	1633481801577512960	[{'type': 'replied_to', 'id': '1633490169885065216'}]	1614450834342875136	en	0	0	0	0	1	1588609928154972167	
82	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633672402742697985	2023-03-09T03:33:47.000Z	everyone	['1633672402742697985']	1633672402742697985	[{'type': 'retweeted', 'id': '1633634953182289926'}]	822665069263802370	en	220	0	0	0	0		
83	"@greg_fann @Davey_2010 @WalshFreedom Affirmation of uncivil behavior. Gotcha. So, Obama, sometime back in (checks notes) 2012/13, said that he supported “uncivil” protests, and not peaceful demonstrations? Interesting. 

Go on. I’d love to see the proof on this."	1633672401685708800	2023-03-09T03:33:47.000Z	everyone	['1633672401685708800']	1633556122157056001	[{'type': 'replied_to', 'id': '1633671744950259713'}]	844590162092834816	en	0	0	0	0	1	2875697082	
84	RT @SUBRATA30016572: Melania Trump is a far better First Lady than Jill Biden &amp; Michelle Obama was. Drop a ❤ if you Agree!! https://t.co/p4…	1633672398774980608	2023-03-09T03:33:46.000Z	everyone	['1633672398774980608']	1633672398774980608	[{'type': 'retweeted', 'id': '1633650499647057920'}]	2707840524	en	138	0	0	0	0		
85	@JamesBradleyCA I have believed it to be a lie from the start. So the Biden crime family can launder our tax dollars back into there pockets. Zelensky was an actor that the democrats regeim change they did during Obama admin. You can do a lot with a green screen.	1633672397126549505	2023-03-09T03:33:46.000Z	everyone	['1633672397126549505']	1633509060732502018	[{'type': 'replied_to', 'id': '1633509060732502018'}]	1593675050644905984	en	0	0	0	0	0	1112724144427139072	
86	@NormalAbby75 @Jonatha90542215 @podnar372 @ProjectLincoln They think trump lives in our heads the way Hillary lives in theirs and Obama lives in trump's.	1633672375400103938	2023-03-09T03:33:41.000Z	everyone	['1633672375400103938']	1633241158842458114	[{'type': 'replied_to', 'id': '1633460226375700480'}]	760292492	en	0	0	0	0	0	1587999398495240193	
87	RT @MsAvaArmstrong: Michelle Obama for President in 2024? It Could Happen https://t.co/8VOOFxhIPu	1633672371138879489	2023-03-09T03:33:40.000Z	everyone	['1633672371138879489']	1633672371138879489	[{'type': 'retweeted', 'id': '1633670685716541441'}]	1518979121103187968	en	6	0	0	0	0		
88	RT @SUBRATA30016572: Melania Trump is a far better First Lady than Jill Biden &amp; Michelle Obama was. Drop a ❤ if you Agree!! https://t.co/p4…	1633672370983673859	2023-03-09T03:33:40.000Z	everyone	['1633672370983673859']	1633672370983673859	[{'type': 'retweeted', 'id': '1633650499647057920'}]	1594138314420125696	en	138	0	0	0	0		
89	@its_the_Dr @RoonieRoo2 Is it true? President Trump had done more for the lower-income communities over decades than Obama had done in 8 years as President.	1633672365648355334	2023-03-09T03:33:38.000Z	everyone	['1633672365648355334']	1633358938841268225	[{'type': 'replied_to', 'id': '1633358938841268225'}]	1850132845	en	0	0	0	0	0	1318263321745907713	
90	RT @SheriffClarke: Biden doesn’t give a f*ck about what the courts think. He’ll keep with his open border policy knowing the court is power…	1633672345486344192	2023-03-09T03:33:33.000Z	everyone	['1633672345486344192']	1633672345486344192	[{'type': 'retweeted', 'id': '1633669374358814723'}]	526034626	en	27	0	0	0	0		
91	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633672332496478209	2023-03-09T03:33:30.000Z	everyone	['1633672332496478209']	1633672332496478209	[{'type': 'retweeted', 'id': '1633665020096811010'}]	1460265071905546243	en	99	0	0	0	0		
92	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672330801979400	2023-03-09T03:33:30.000Z	everyone	['1633672330801979400']	1633672330801979400	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1346883654077788166	en	3313	0	0	0	0		
93	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633672330470645761	2023-03-09T03:33:30.000Z	everyone	['1633672330470645761']	1633672330470645761	[{'type': 'retweeted', 'id': '1633665020096811010'}]	1328228563	en	99	0	0	0	0		
94	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672329422069763	2023-03-09T03:33:30.000Z	everyone	['1633672329422069763']	1633672329422069763	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1019842729	en	3313	0	0	0	0		
95	RT @dwj1949: @RossSchumann @RBReich The liberal ruling elite don’t want competition from ambitious entrepreneurial people. Ask the Obama’s…	1633672320211632128	2023-03-09T03:33:27.000Z	everyone	['1633672320211632128']	1633672320211632128	[{'type': 'retweeted', 'id': '1633381087174074368'}]	4781363840	en	1	0	0	0	0		
96	RT @Herbwells7: A horrible goddamn greedy bastard alan shaw of norfolk southern, who paid off the f’ing foul trump scum bastards who destro…	1633672319011880960	2023-03-09T03:33:27.000Z	everyone	['1633672319011880960']	1633672319011880960	[{'type': 'retweeted', 'id': '1631761263251410945'}]	1209513630007513088	en	24	0	0	0	0		
97	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672308308025347	2023-03-09T03:33:25.000Z	everyone	['1633672308308025347']	1633672308308025347	[{'type': 'retweeted', 'id': '1633625411845345280'}]	2952129633	en	3313	0	0	0	0		
98	RT @SUBRATA30016572: Melania Trump is a far better First Lady than Jill Biden &amp; Michelle Obama was. Drop a ❤ if you Agree!! https://t.co/p4…	1633672294949326848	2023-03-09T03:33:21.000Z	everyone	['1633672294949326848']	1633672294949326848	[{'type': 'retweeted', 'id': '1633650499647057920'}]	1586778176004378625	en	138	0	0	0	0		
99	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672293569159169	2023-03-09T03:33:21.000Z	everyone	['1633672293569159169']	1633672293569159169	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1518985436269527041	en	3313	0	0	0	0		
100	"RT @paulsperry_: President Obama founded the ""Disinformation"" Industry by signing Executive Order 13271 in 2016, which created a cottage in…"	1633672277094195200	2023-03-09T03:33:17.000Z	everyone	['1633672277094195200']	1633672277094195200	[{'type': 'retweeted', 'id': '1633607345329651713'}]	1557409196072587264	en	378	0	0	0	0		
101	Exactly! Trump ignored the Obama pandemic playbook and he would have done the same if he knew it was a lab leak. https://t.co/dSmH5dWeD6	1633672274829082624	2023-03-09T03:33:17.000Z	everyone	['1633672274829082624']	1633672274829082624	[{'type': 'quoted', 'id': '1633669580873945088'}]	42971742	en	0	0	0	0	17		
102	"RT @modap_: The Last time Lionel Messi won a Champions league, A Thread

-Xavi was a player 
-Wenger was coaching Arsenal
-Guardiola coache…"	1633672266256117760	2023-03-09T03:33:15.000Z	everyone	['1633672266256117760']	1633672266256117760	[{'type': 'retweeted', 'id': '1633586813712343041'}]	1434170519578837000	en	660	0	0	0	0		
103	@GeorgeTakei Are you both transitioning? Curious George. #Obama	1633672255606775808	2023-03-09T03:33:12.000Z	everyone	['1633672255606775808']	1633601040326213633	[{'type': 'replied_to', 'id': '1633601040326213633'}]	1602478679455506432	en	0	0	0	0	2	237845487	
104	RT @SheriffClarke: Biden doesn’t give a f*ck about what the courts think. He’ll keep with his open border policy knowing the court is power…	1633672254612557826	2023-03-09T03:33:12.000Z	everyone	['1633672254612557826']	1633672254612557826	[{'type': 'retweeted', 'id': '1633669374358814723'}]	46430723	en	27	0	0	0	0		
105	Never had a doubt that Obama was neck deep into all this Feces! https://t.co/0EAGRMZPGU	1633672254025244674	2023-03-09T03:33:12.000Z	everyone	['1633672254025244674']	1633672254025244674	[{'type': 'quoted', 'id': '1633571576095592448'}]	1544163737304797185	en	0	0	0	0	0		
106	@greg_price11 They doing this to accommodate Obama and Michael and normalize it	1633672253522182144	2023-03-09T03:33:12.000Z	everyone	['1633672253522182144']	1633574849330262016	[{'type': 'replied_to', 'id': '1633574849330262016'}]	1553302959722663936	en	0	0	0	0	0	896466491587080194	
107	RT @HawaiiDelilah: The ACA is saving my life RIGHT NOW.  Apparently Republicans continue with their dream to kill us or leave us bankrupt..…	1633672249029931011	2023-03-09T03:33:10.000Z	everyone	['1633672249029931011']	1633672249029931011	[{'type': 'retweeted', 'id': '1633669631172050944'}]	3112934578	en	4	0	0	0	0		
108	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672242050596865	2023-03-09T03:33:09.000Z	everyone	['1633672242050596865']	1633672242050596865	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1519451200931999745	en	3313	0	0	0	0		
109	@Havisforus @Honey1111L Yes me too.  Someone known as a smooth talker, only even MUCH more than Obama.  Almost as though Obama is a forerunner or wannabe anti-Christ.  Again, all just my op probably worthless.  Mainly we just need to be prayed up, on guard and united, despite maybe not agreeing w/detail	1633672241429848064	2023-03-09T03:33:09.000Z	everyone	['1633672241429848064']	1633555985272033286	[{'type': 'replied_to', 'id': '1633628380938776577'}]	1501400870763827202	en	0	0	0	0	2	3229924922	
110	RT @GrandCanyon72: 50yrs from now, history books will show that anti-America George Soros having the fake birth certificate Obama installed…	1633672239865372672	2023-03-09T03:33:08.000Z	everyone	['1633672239865372672']	1633672239865372672	[{'type': 'retweeted', 'id': '1633660101956366340'}]	1578211535251554304	en	7	0	0	0	0		
111	@tedcruz @benfergusonshow Honorable Senator Cruz,I hope justice in my personal situation allows ppl to be just more aggressive in doing right. Like now, its not Democrats, its terrorist traitor moles for iran disguised as activist or journalist.bc Obama who doesn’t have birth certificate deported most.	1633672215643168768	2023-03-09T03:33:03.000Z	everyone	['1633672215643168768']	1633669624989401091	[{'type': 'replied_to', 'id': '1633669624989401091'}]	1593797656286986240	en	0	0	0	0	1	23022687	
112	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633672212468187136	2023-03-09T03:33:02.000Z	everyone	['1633672212468187136']	1633672212468187136	[{'type': 'retweeted', 'id': '1633486586968166400'}]	135000298	en	772	0	0	0	0		
113	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672209959989249	2023-03-09T03:33:01.000Z	everyone	['1633672209959989249']	1633672209959989249	[{'type': 'retweeted', 'id': '1633625411845345280'}]	15945496	en	3313	0	0	0	0		
114	RT @SheriffClarke: Biden doesn’t give a f*ck about what the courts think. He’ll keep with his open border policy knowing the court is power…	1633672202485678082	2023-03-09T03:32:59.000Z	everyone	['1633672202485678082']	1633672202485678082	[{'type': 'retweeted', 'id': '1633669374358814723'}]	832745412255588352	en	27	0	0	0	0		
115	"RT @ConservBrief: Obama just got busted in a huge way.

Was he scandal free like he claimed to be??
https://t.co/jw7CEP61Hp"	1633672199075684353	2023-03-09T03:32:59.000Z	everyone	['1633672199075684353']	1633672199075684353	[{'type': 'retweeted', 'id': '1633616085256925184'}]	1604189321048768515	en	55	0	0	0	0		
116	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672194441228288	2023-03-09T03:32:57.000Z	everyone	['1633672194441228288']	1633672194441228288	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1492658996066488320	en	3313	0	0	0	0		
117	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672194306834434	2023-03-09T03:32:57.000Z	everyone	['1633672194306834434']	1633672194306834434	[{'type': 'retweeted', 'id': '1633625411845345280'}]	45476629	en	3313	0	0	0	0		
118	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672188451516420	2023-03-09T03:32:56.000Z	everyone	['1633672188451516420']	1633672188451516420	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1216312572581904385	en	3313	0	0	0	0		
119	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672181199806465	2023-03-09T03:32:54.000Z	everyone	['1633672181199806465']	1633672181199806465	[{'type': 'retweeted', 'id': '1633625411845345280'}]	262522708	en	3313	0	0	0	0		
120	@Ciarzo2 @Flingan67 Trump sent Ukraine Javelin anti-tank missiles.  Obama and Biden only sent blankets.	1633672179740016646	2023-03-09T03:32:54.000Z	everyone	['1633672179740016646']	1633570259042017280	[{'type': 'replied_to', 'id': '1633668204022181888'}]	1307088517	en	0	0	0	0	26	1464526730648039425	
121	@amazinggrace4u2 @TheBabylonBee Obama personally allowed Putin to take Crimea.	1633672175692693505	2023-03-09T03:32:53.000Z	everyone	['1633672175692693505']	1633588250089598977	[{'type': 'replied_to', 'id': '1633591134105530371'}]	1518777398430511104	en	0	0	0	0	1	1114871935	
122	RT @AfricanHub_: Gaddafi and Obama were best Friends. But since Obama was now on the West side making the matters worse as the president of…	1633672172412567559	2023-03-09T03:32:52.000Z	everyone	['1633672172412567559']	1633672172412567559	[{'type': 'retweeted', 'id': '1633541739188215839'}]	884712302787915776	en	200	0	0	0	0		
123	"RT @Wyntre999: 🚨🚨🚨

Biden = Barry's 3rd term.

Obama Talks About Using a 'Stand-in, a Front-Man' for a Third Term

“If I could make an arra…"	1633672161796980737	2023-03-09T03:32:50.000Z	everyone	['1633672161796980737']	1633672161796980737	[{'type': 'retweeted', 'id': '1633657665153892354'}]	244371407	en	1	0	0	0	0		
124	@theblackspiderm Obama was not born on American soil.	1633672156801380353	2023-03-09T03:32:48.000Z	everyone	['1633672156801380353']	1633484691666812929	[{'type': 'replied_to', 'id': '1633484691666812929'}]	1547334497502388233	en	0	0	0	0	0	31118277	
125	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633672136987385856	2023-03-09T03:32:44.000Z	everyone	['1633672136987385856']	1633672136987385856	[{'type': 'retweeted', 'id': '1633486586968166400'}]	216065516	en	772	0	0	0	0		
126	RT @ScholAmerica: 2 WEEKS LEFT! Rising college juniors planning to follow your passion for public service into a career, apply by March 22…	1633672126786949121	2023-03-09T03:32:41.000Z	everyone	['1633672126786949121']	1633672126786949121	[{'type': 'retweeted', 'id': '1633513407717740546'}]	42781749	en	2	0	0	0	0		
127	@gordon_alive @MarkHaupt14 @WordsmithWyle @WaylonWillie3 @DailyCaller @TuckerCarlson Obama increased far more than trump. Production went DOWN under trump. DOWN. He signed a deal with the Saudis to get them to produce less too, thus raising the price of crude. You have zero facts. Just “Fox told me so!”	1633672117794357249	2023-03-09T03:32:39.000Z	everyone	['1633672117794357249']	1633134556772462594	[{'type': 'replied_to', 'id': '1633670160014884864'}]	242840797	en	0	0	0	0	6	1018297819973718016	
128	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633672112014757888	2023-03-09T03:32:38.000Z	everyone	['1633672112014757888']	1633672112014757888	[{'type': 'retweeted', 'id': '1633665020096811010'}]	268601484	en	99	0	0	0	0		
129	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633672111012319232	2023-03-09T03:32:38.000Z	everyone	['1633672111012319232']	1633672111012319232	[{'type': 'retweeted', 'id': '1633625411845345280'}]	3152170399	en	3313	0	0	0	0		
130	@MsAvaArmstrong That would be how many terms Obama is running our country into the hole?	1633672107308490753	2023-03-09T03:32:37.000Z	everyone	['1633672107308490753']	1633670685716541441	[{'type': 'replied_to', 'id': '1633670685716541441'}]	1557148813302923264	en	0	0	0	0	7	2449913803	
