	lang	reply_settings	author_id	created_at	referenced_tweets	conversation_id	id	text	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
80	en	everyone	1511324609546760194	2023-03-09T02:25:48.000Z	[{'type': 'retweeted', 'id': '1633095419700846592'}]	1633655295468617728	1633655295468617728	"RT @mooselips: @hodgetwins In my opinion, it was a set up By Feds, Antifa, with some BLM thrown in.
I SAW videos of antifa changing their c…"	['1633655295468617728']	21	0	0	0	0		
81	en	everyone	4196840361	2023-03-09T02:25:48.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633655293182636037	1633655293182636037	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633655293182636037']	576	0	0	0	0		
82	en	everyone	2418613734	2023-03-09T02:25:47.000Z	[{'type': 'quoted', 'id': '1632769237881167876'}, {'type': 'replied_to', 'id': '1633649461149696001'}]	1633649461149696001	1633655291056369664	"@kmac5999 The truth is Kryptonite to Ultra MAGA. GOP #J6CoverUp 

https://t.co/pFZ3w0Dvo8"	['1633655291056369664']	0	0	0	0	0	2407563518	
83	en	everyone	1323485269014827008	2023-03-09T02:25:46.000Z	[{'type': 'retweeted', 'id': '1633626243424714752'}]	1633655286509477888	1633655286509477888	RT @MorvMe: @JetManChuck @EdKrassen Not going to happen.  Apparently you were in a coma during the January 6 hearing.  It’s not going to en…	['1633655286509477888']	1	0	0	0	0		
84	en	everyone	1171947445841997824	2023-03-09T02:25:46.000Z	[{'type': 'retweeted', 'id': '1633409026439405568'}]	1633655286190821377	1633655286190821377	"RT @kalmantibs: Don't blink. This is who MAGA Republicans are. They're not even trying to hide it anymore.

""All 26 Republicans on the Repu…"	['1633655286190821377']	329	0	0	0	0		
85	en	everyone	2940166051	2023-03-09T02:25:46.000Z	[{'type': 'replied_to', 'id': '1633519220502962176'}]	1633519220502962176	1633655284232261632	@FoxNews LMAO the MAGA traitors are imploding! 🤣😂🤣	['1633655284232261632']	0	0	0	0	0	1367531	
86	en	everyone	795772511287934976	2023-03-09T02:25:46.000Z	[{'type': 'replied_to', 'id': '1632390166751977473'}]	1632390166751977473	1633655283883884544	@irjO funny how the only people experiencing adverse effects from the vaccine are middle aged white women with Maga flags in their yard and homophobic tweets on their account. Here they are; the party of anti science, antisemitism, homophobia, xenophobia, general hate and ignorance.	['1633655283883884544']	0	0	0	0	0	18682521	
87	en	everyone	1476937621083459627	2023-03-09T02:25:44.000Z	[{'type': 'retweeted', 'id': '1633521712431079430'}]	1633655277034647552	1633655277034647552	RT @SenateBudget: If MAGA Republicans leveled with the American people about what they’re really up to, they’d be sent home in a heartbeat.…	['1633655277034647552']	199	0	0	0	0		
88	en	everyone	456639652	2023-03-09T02:25:44.000Z	[{'type': 'quoted', 'id': '1633540353868324888'}]	1633655275847811073	1633655275847811073	Mitch thinks flip-flopping on his allegiance to MAGA and Trump will make him believable.  The whole country is divided and suffering because he spent decades pandering to white nationalists.  His inability to tell the truth and stand up for our democracy is unforgivable. https://t.co/EFrJDoGnpO	['1633655275847811073']	0	0	0	0	0		
89	en	everyone	2985954526	2023-03-09T02:25:44.000Z	[{'type': 'retweeted', 'id': '1633640455295455238'}]	1633655275478474755	1633655275478474755	RT @nkanow: Trump KNEW he lost to Biden &amp; he tried everything he could to fuck things up before he left the WH. He was malicious, vengeful…	['1633655275478474755']	9	0	0	0	0		
90	en	everyone	1213882195669995521	2023-03-09T02:25:43.000Z	[{'type': 'retweeted', 'id': '1633635667111473154'}]	1633655270860632065	1633655270860632065	"RT @BillKristol: ""McCarthy made an affirmative decision to collaborate with Fox News, even as a lawsuit has exposed how Fox brazenly airs c…"	['1633655270860632065']	117	0	0	0	0		
91	en	everyone	1070747581075066881	2023-03-09T02:25:42.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633655270416044032	1633655270416044032	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633655270416044032']	576	0	0	0	0		
92	en	everyone	4341666072	2023-03-09T02:25:42.000Z	[{'type': 'retweeted', 'id': '1633647036028575744'}]	1633655270227464192	1633655270227464192	"RT @ArtsyFish007: Mom Took Her Kids To A Drag Brunch To Document Just How Harmful It Was 😁

Review: You’ve never seen anywhere near this ki…"	['1633655270227464192']	9	0	0	0	0		
93	en	everyone	1002161334060920833	2023-03-09T02:25:40.000Z	[{'type': 'retweeted', 'id': '1633649837013884928'}]	1633655259347435526	1633655259347435526	RT @Patsgirl777: Trump obviously doesn't know that majority of his MAGA men followers are Unfuckable , basically they're walkin birthcontro…	['1633655259347435526']	1	0	0	0	0		
94	en	everyone	1518670040849174529	2023-03-09T02:25:40.000Z	[{'type': 'replied_to', 'id': '1633579594573058048'}]	1633579594573058048	1633655258063699969	@VernonForGA Trump Train MAGA 🇺🇲	['1633655258063699969']	0	0	0	0	0	900021957424447488	
95	en	everyone	1585715968571047939	2023-03-09T02:25:39.000Z	[{'type': 'replied_to', 'id': '1633257908740714496'}]	1633257908740714496	1633655257728262145	@SenSchumer Enjoy your moment of fame chucky. Tell us again how you have proof of collusion. And then tell us I already saw the video so you don’t need to trust me. You will never be trusted again.  Have you considered what will happen when you are not In power.  TRUMP 2024 MAGA.	['1633655257728262145']	0	0	0	0	0	17494010	
96	en	everyone	1587901779605278720	2023-03-09T02:25:38.000Z	[{'type': 'replied_to', 'id': '1633651485576757248'}]	1633651485576757248	1633655251432800257	@alexbruesewitz @kevincorke @realDonaldTrump @TuckerCarlson who will take care of all those babies when the MAGAs that spawned to make them are all doing crack?Kids in their trailer in the ghetto in AR, working in sweat shops,while their MAGA parents molest them. At least they won't need to keep the schools open. Good plan.	['1633655251432800257']	0	0	0	0	0	499154896	
97	en	everyone	1479681111710175233	2023-03-09T02:25:38.000Z	[{'type': 'retweeted', 'id': '1633508744977055744'}]	1633655250425991170	1633655250425991170	RT @LadyConstance8: Here you have it! MAGA and KAG is continuing to steamroll. And justifiably so.…	['1633655250425991170']	58	0	0	0	0		
98	en	everyone	934860155312836608	2023-03-09T02:25:38.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633655249566138368	1633655249566138368	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633655249566138368']	2424	0	0	0	0		
99	en	everyone	2334116442	2023-03-09T02:25:37.000Z	[{'type': 'retweeted', 'id': '1633600197602476033'}]	1633655248987521024	1633655248987521024	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633655248987521024']	665	0	0	0	0		
100	en	everyone	17433545	2023-03-09T02:25:36.000Z	[{'type': 'retweeted', 'id': '1633058319077195777'}]	1633655241970442240	1633655241970442240	"RT @POTUS: MAGA Republicans on the Hill say the only way to be serious about preserving Medicare is to cut it.

Well, I think they’re wrong…"	['1633655241970442240']	2768	0	0	0	0		
101	en	everyone	415224570	2023-03-09T02:25:35.000Z	[{'type': 'replied_to', 'id': '1633654536387567618'}]	901233427525107712	1633655239747289089	@MAGA_Translator @Jerseycy11 @HamRadioJoe @mrsmaisy @Jay_see_see @ThereseOSulliv2 @SmartUSAPat1 @Julie_NoNumbers @AngryFleas @BluesElmwood @NunuLives @antiLibmob @GaryIsTheDad @KidRockFan4 @CraigCastleber1 @justasimplema20 @Kellyring @jimaw63 @TheSeriousOne56 @TruthisnotT @darstin1957 @therealBFizzzle @marie745640 @C0DE_W4RR10R @hrt6017 @srasberry1 @JimlikesBB @jbizzy6969 @Tommy15819423 @bluver41 @ArthurP41275988 @JamesLauder12 @nitros1954 @sammk1964 @CommentPleasure @MarkBatin @gmail_hess @realZacharyKent @findtruthinside @CriticaSinMiedo @andrew7rd @jyurgealitis @WeRtheArmy @phil_denton @ItsBT50 @theromsey @f505eb72b9cd493 @JustinTrudeau @JoeBiden You know Nancy hired several film crews and scripted it. I’m sorry you’re so gullible. https://t.co/5MXKdBgRHq	['1633655239747289089']	0	0	0	0	0	316225801	
102	en	everyone	283094619	2023-03-09T02:25:35.000Z	[{'type': 'retweeted', 'id': '1633634932894625792'}]	1633655239344545793	1633655239344545793	RT @BillyM2k: @WatcherGuru seems like biden can say whatever he wants right now and make claims that “maga wants to take away your medicare…	['1633655239344545793']	28	0	0	0	0		
103	en	everyone	3039730754	2023-03-09T02:25:35.000Z	[{'type': 'retweeted', 'id': '1633569264488820736'}]	1633655237809696768	1633655237809696768	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633655237809696768']	706	0	0	0	0		
104	en	everyone	874828182	2023-03-09T02:25:35.000Z	[{'type': 'retweeted', 'id': '1633650964627431424'}]	1633655237159317504	1633655237159317504	"RT @wcbuecker: The reason MAGA continues to defend Tucker Carlson, and Trump, even after copious amounts of evidence they lied to them 
Is…"	['1633655237159317504']	10	0	0	0	0		
105	en	everyone	985667565392465921	2023-03-09T02:25:34.000Z	[{'type': 'replied_to', 'id': '1633609540947066884'}]	1633609540947066884	1633655235838083074	"@EliseStefanik The Homegrown Radicalized Domestic Terrorist Organization MAGA put 8T on the National Deficit in 4 years under Donald J Trump.

That’s 25% of the entire National Deficit. Never called it reckless spending.

Now they want to bankrupt America by not raising the debt ceiling. https://t.co/3yFfmLtOUq"	['1633655235838083074']	0	0	0	0	0	109579534	
106	en	everyone	297808604	2023-03-09T02:25:34.000Z	[{'type': 'replied_to', 'id': '1633653839315505153'}]	1633653820235587585	1633655235112767488	@darafaye @Grasshopper2049 Where’s his MAGA Hat?	['1633655235112767488']	0	0	0	0	1	27675991	575c6d4e1b73546d
107	en	following	1406934018	2023-03-09T02:25:34.000Z	[{'type': 'retweeted', 'id': '1633472695571472384'}]	1633655233225306112	1633655233225306112	RT @CantStandya2018: If you are a Bible thumping Maga who thinks Trump was sent by God then I think you are a delusional hypocrite. https:/…	['1633655233225306112']	7	0	0	0	0		
108	en	everyone	786380343872000000	2023-03-09T02:25:32.000Z	[{'type': 'retweeted', 'id': '1633610944302714881'}]	1633655228124758020	1633655228124758020	RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…	['1633655228124758020']	416	0	0	0	0		
109	en	everyone	18736722	2023-03-09T02:25:32.000Z	[{'type': 'replied_to', 'id': '1633569546383638528'}]	1633569546383638528	1633655226837225475	@DC_Draino Let’s see if you can wrap your tiny little MAGA brain around this: you, yourself, destroying an American flag YOU OWN is not the same thing as defacing PUBLIC property. Try and keep up, jackass.	['1633655226837225475']	0	0	0	0	1	875856268056969216	
110	en	everyone	1079776952146411525	2023-03-09T02:25:31.000Z	[{'type': 'retweeted', 'id': '1633596679818444802'}]	1633655222542249996	1633655222542249996	RT @JessicaUSAF: The new leader of the Maga Republican Party keeps placing people that are part of the problems as heads of committees &amp; do…	['1633655222542249996']	5	0	0	0	0		
111	en	everyone	1347728802923696128	2023-03-09T02:25:31.000Z	[{'type': 'replied_to', 'id': '1633650875573977088'}]	1633650875573977088	1633655221468680193	@MarshaBlackburn But we should fund your MAGA agenda? You call it Socialism and I call it MAGA some say Potato and some say Potayto? Its all Jive to this Turkey.	['1633655221468680193']	0	0	0	0	1	278145569	
112	en	everyone	1469498671943372806	2023-03-09T02:25:31.000Z	[{'type': 'retweeted', 'id': '1633426707171491840'}]	1633655220508016641	1633655220508016641	"RT @DianeToucan: #J6CoverUp 
Tucker Carlson 
Remember when the MAGA Trump cult told us Sidney Powell would prove the election was stolen? W…"	['1633655220508016641']	14	0	0	0	0		
113	en	everyone	1594143296636567552	2023-03-09T02:25:29.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633655215260925952	1633655215260925952	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633655215260925952']	576	0	0	0	0		
114	en	everyone	433504248	2023-03-09T02:25:29.000Z	[{'type': 'replied_to', 'id': '1633244039586926592'}]	1633244039586926592	1633655214589788162	@Acyn Sure ya didn't... I mean, yeah, even private texts show you weren't completely behind it, but we all know that's because everyone at Fox realized there was no way Trump's horde of MAGA zombies couldn't win.	['1633655214589788162']	0	0	0	0	1	16635277	
115	en	everyone	616386701	2023-03-09T02:25:29.000Z	[{'type': 'replied_to', 'id': '1633534478759911443'}]	1633534478759911443	1633655213956407297	@krassenstein So you think the Capitol police are corrupt Republican MAGA- backed operatives?	['1633655213956407297']	0	0	0	0	1	133938408	
116	en	everyone	814903751987249152	2023-03-09T02:25:28.000Z	[{'type': 'retweeted', 'id': '1633199880092123137'}]	1633655211754663939	1633655211754663939	RT @Markfry809: Maga Republicans are fucking Nazis….. how can you draw any other conclusion.	['1633655211754663939']	44	0	0	0	0		
117	en	everyone	817359114607149057	2023-03-09T02:25:28.000Z	[{'type': 'replied_to', 'id': '1633558969384943625'}]	1633491654144393216	1633655211049852930	@joemill37087868 @alexbruesewitz @McBrideLawNYC @SpeakerMcCarthy I guarantee they’ll be some DAFs out there who actually believe this!! 😂 #MAGA	['1633655211049852930']	0	0	0	0	1	1454634329024475137	
118	en	everyone	1039575697407324165	2023-03-09T02:25:28.000Z	[{'type': 'retweeted', 'id': '1633609268720009217'}]	1633655210177359875	1633655210177359875	RT @Rory__gilmartin: What’s wrong with MAGA women! https://t.co/OcXT31HL0p	['1633655210177359875']	6	0	0	0	0		
119	en	everyone	262304079	2023-03-09T02:25:27.000Z		1633655205890801666	1633655205890801666	Laughing my ass off at all these moron #MAGA convinced that @hulu is targeting Tucker Carlson- #fuckingidiots Trump broke their brains	['1633655205890801666']	0	0	0	0	9		
120	en	everyone	153673619	2023-03-09T02:25:26.000Z	[{'type': 'replied_to', 'id': '1633568016633057280'}]	1633561082660003840	1633655202237808640	@Bryghtd1 Yes, but how do you discredit him in their eyes?  He says what they want to believe.  Facts don’t seem to matter to  MAGA Trumplicans.	['1633655202237808640']	0	0	0	0	2	1572038933684555778	
121	en	everyone	874828182	2023-03-09T02:25:25.000Z	[{'type': 'replied_to', 'id': '1633650964627431424'}]	1633650964627431424	1633655198634704896	@wcbuecker Some people can't HANDLE being wrong. TFG lied, #FoxLies #MAGA knows they were lied to, but can't handle that #MAGAChoseALiar, that ran up their debt, gave them zero. Gave wealthy THREE tax cuts, as they still pay TFG bills.	['1633655198634704896']	0	0	1	0	0	3095991935	
122	en	everyone	4872993094	2023-03-09T02:25:25.000Z	[{'type': 'replied_to', 'id': '1633487101600620546'}]	1633487101600620546	1633655197854494720	@RepJeffries Wtf is an extreme MAGA ? Is that equivalent to a Marxist liberal ?	['1633655197854494720']	0	0	0	0	1	467823431	
123	en	everyone	3621352588	2023-03-09T02:25:25.000Z	[{'type': 'replied_to', 'id': '1633286325175558145'}]	1633286325175558145	1633655197149941760	@ForgiatoBlow47 Mega Maga here in MA. Home of fake Pocahontas &amp; all the other liberal wing nuts.	['1633655197149941760']	0	0	0	0	1	1299776558354366465	
124	en	everyone	1400925730100314112	2023-03-09T02:25:24.000Z	[{'type': 'retweeted', 'id': '1633526361775063040'}]	1633655194998411265	1633655194998411265	RT @ChoiceOverFear: #TRUMP2024 FREE THE #jan6thpoliticalprisoners INNOCENT #America #AmericaFirst #USA #UnitedStates #MAGA https://t.co/Pdd…	['1633655194998411265']	5	0	0	0	0		
125	en	everyone	63052355	2023-03-09T02:25:23.000Z	[{'type': 'retweeted', 'id': '1633545399515357197'}]	1633655188384022531	1633655188384022531	RT @Andie00471: Dear Maga Nimwits, if Ashli Babbitt had every right to enter The US Capitol as a 'peaceful tourist', why was she crawling t…	['1633655188384022531']	191	0	0	0	0		
126	en	everyone	1499835286255280134	2023-03-09T02:25:23.000Z	[{'type': 'replied_to', 'id': '1633548526222188604'}]	1633548526222188604	1633655187347849217	@DerrickEvans_WV 👉 𝔽ℝ𝔼𝔼 𝕋ℍ𝔼 𝕁-𝟞 ℙ𝕆𝕃𝕀𝕋𝕀ℂ𝔸𝕃 ℙℝ𝕀𝕊𝕆ℕ𝔼ℝ𝕊 #Patriots  👈 Please #RT  🔊 #SpreadTheWord #Contact #Congress - #WitchHunt - #FreeJan6PoliticalPrisoners - #Jan6th - #Jan6 - @JimJordan @LauraLoomer @Julie_Kelly2 - @FBI @DOJ #FBI #DOJ - #MAGA - C-297 https://t.co/JgbjuRNKf4	['1633655187347849217']	0	0	1	0	1	1489033005054189569	
